C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_39_527.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_39_527.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_39_527.jpg,0,0.4481373,0,24.13379
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_39_608.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_39_608.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_39_608.jpg,0,0.6910152,0,24.56366
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_39_675.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_39_675.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_39_675.jpg,0,0.8946702,0,24.91513
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_39_761.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_39_761.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_39_761.jpg,-0.05,1,0,25.29795
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_39_829.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_39_829.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_39_829.jpg,0,1,0,26.48405
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_39_912.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_39_912.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_39_912.jpg,0,1,0,27.17207
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_39_996.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_39_996.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_39_996.jpg,0,1,0,27.91213
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_077.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_077.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_077.jpg,0.05,1,0,28.65462
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_144.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_144.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_144.jpg,0.25,1,0,29.35731
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_210.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_210.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_210.jpg,0,1,0,29.90271
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_296.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_296.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_296.jpg,-0.1,1,0,30.18591
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_376.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_376.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_376.jpg,-0.3,1,0,30.16722
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_445.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_445.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_445.jpg,0,1,0,30.17869
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_529.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_529.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_529.jpg,0,1,0,30.18873
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_597.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_597.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_597.jpg,0,1,0,30.18984
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_665.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_665.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_665.jpg,0,1,0,30.1902
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_732.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_732.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_732.jpg,0,1,0,30.19029
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_799.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_799.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_799.jpg,0,1,0,30.19027
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_868.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_868.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_868.jpg,0,1,0,30.19031
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_40_938.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_40_938.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_40_938.jpg,0,1,0,30.19029
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_009.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_009.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_009.jpg,0,1,0,30.19027
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_094.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_094.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_094.jpg,0,1,0,30.19029
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_160.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_160.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_160.jpg,0,1,0,30.19029
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_243.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_243.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_243.jpg,0,1,0,30.19028
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_327.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_327.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_327.jpg,0,1,0,30.19027
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_409.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_409.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_409.jpg,0,1,0,30.18986
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_477.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_477.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_477.jpg,0,1,0,30.19041
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_546.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_546.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_546.jpg,0,1,0,30.19017
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_615.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_615.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_615.jpg,0,1,0,30.19014
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_680.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_680.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_680.jpg,0,1,0,30.19041
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_749.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_749.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_749.jpg,-0.2,1,0,30.17967
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_832.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_832.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_832.jpg,0,1,0,30.19073
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_898.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_898.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_898.jpg,0,1,0,30.18977
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_41_973.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_41_973.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_41_973.jpg,0,1,0,30.19008
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_043.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_043.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_043.jpg,0,1,0,30.19025
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_124.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_124.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_124.jpg,0,1,0,30.19029
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_208.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_208.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_208.jpg,0,1,0,30.1904
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_292.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_292.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_292.jpg,-0.05,1,0,30.18974
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_374.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_374.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_374.jpg,-0.25,1,0,30.17487
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_455.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_455.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_455.jpg,-0.45,1,0,30.15156
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_536.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_536.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_536.jpg,0,1,0,30.18351
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_613.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_613.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_613.jpg,-0.1,1,0,30.19112
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_690.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_690.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_690.jpg,-0.3,1,0,30.17719
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_773.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_773.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_773.jpg,0,1,0,30.18657
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_856.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_856.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_856.jpg,0,1,0,30.18874
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_924.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_924.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_924.jpg,0,1,0,30.1888
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_42_991.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_42_991.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_42_991.jpg,0,1,0,30.19054
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_075.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_075.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_075.jpg,-0.05,1,0,30.18984
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_143.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_143.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_143.jpg,-0.25,1,0,30.17394
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_225.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_225.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_225.jpg,-0.45,1,0,30.15143
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_305.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_305.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_305.jpg,0,1,0,30.18574
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_381.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_381.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_381.jpg,0,1,0,30.18915
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_461.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_461.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_461.jpg,0,1,0,30.19003
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_542.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_542.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_542.jpg,-0.15,1,0,30.18395
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_609.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_609.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_609.jpg,-0.3,1,0,30.17089
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_676.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_676.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_676.jpg,0,1,0,30.182
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_743.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_743.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_743.jpg,0,1,0,30.18985
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_818.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_818.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_818.jpg,0,1,0,30.19018
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_897.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_897.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_897.jpg,-0.15,1,0,30.18568
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_43_971.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_43_971.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_43_971.jpg,-0.35,1,0,30.16559
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_051.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_051.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_051.jpg,-0.5500001,1,0,30.14116
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_124.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_124.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_124.jpg,-0.7500002,1,0,30.11468
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_199.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_199.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_199.jpg,-0.9000002,1,0,30.10001
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_276.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_276.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_276.jpg,0,1,0,30.1751
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_354.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_354.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_354.jpg,0,1,0,30.18692
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_433.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_433.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_433.jpg,0,1,0,30.18993
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_515.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_515.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_515.jpg,0,1,0,30.19006
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_595.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_595.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_595.jpg,-0.05,1,0,30.19081
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_677.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_677.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_677.jpg,-0.25,1,0,30.17651
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_757.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_757.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_757.jpg,-0.45,1,0,30.1518
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_832.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_832.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_832.jpg,0,1,0,30.18406
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_905.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_905.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_905.jpg,0,1,0,30.18872
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_44_980.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_44_980.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_44_980.jpg,0,1,0,30.19094
C:\Users\serge\Desktop\sd4_training_data\IMG\center_2023_11_27_13_43_45_055.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\left_2023_11_27_13_43_45_055.jpg,C:\Users\serge\Desktop\sd4_training_data\IMG\right_2023_11_27_13_43_45_055.jpg,-0.05,1,0,30.19058
